index,class,guid,solidMass,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,maxFaceCentreOfMassX,maxFaceCentreOfMassY,maxFaceCentreOfMassZ,maxFaceAxisLocationX,maxFaceAxisLocationY,maxFaceAxisLocationZ,maxFaceAxisDirectX,maxFaceAxisDirectY,maxFaceAxisDirectZ,maxFacePerimeter,maxFaceMaxEdgeCentreX,maxFaceMaxEdgeCentreY,maxFaceMaxEdgeCentreZ,maxFaceMinEdgeCentreX,maxFaceMinEdgeCentreY,maxFaceMinEdgeCentreZ,maxFaceEdgeLengthAverage,maxFaceEdgeLengthVariance,minFaceMass,minFaceCentreOfMassX,minFaceCentreOfMassY,minFaceCentreOfMassZ,minFaceAxisLocationX,minFaceAxisLocationY,minFaceAxisLocationZ,minFaceAxisDirectX,minFaceAxisDirectY,minFaceAxisDirectZ,minFacePerimeter,minFaceMaxEdgeCentreX,minFaceMaxEdgeCentreY,minFaceMaxEdgeCentreZ,minFaceMinEdgeCentreX,minFaceMinEdgeCentreY,minFaceMinEdgeCentreZ,minFaceEdgeLengthAverage,minFaceEdgeLengthVariance,faceMassAverage,faceMassVariance,edgeCount,edgeLenSum,assembly_no
4504,LJP,5b9afa21-0000-19cf-3135-333638393333,3521536,458060.8947,-20537.49177,1994.718093,473088,115840,458015,-20503.58081,1991.082715,458015,-20503.58081,1991.082715,-1,-5.96E-17,6.38E-18,1768,458015,-20424.03659,1982.555283,458015,-20542.16744,1631.14512,442,79524,4864,458060.8947,-20498.90514,2354.655688,458073.6667,-20486.20598,2353.294291,-2.99E-15,0.106592899,0.994302748,640,458175,-20536.58398,2358.694998,458175,-20536.58398,2358.694998,106.6666667,4152.888889,59136,2614450176,18,5624,C3-JD-26
4505,LJP,5b9afa21-0000-19d7-3135-333638393333,2256896,458060.8947,-13801.14706,3008.384545,306688,74240,458015,-13801.99942,3042.479156,458015,-13801.99942,3042.479156,-1,-9.34E-20,3.74E-18,1248,458015,-13800.00005,2962.504144,458015,-14033.92696,3036.680969,312,23104,4864,458060.8947,-14033.07459,3002.586359,458073.6667,-14033.39379,3015.354299,-2.99E-15,-0.999687647,-0.024992183,640,458023,-14035.92633,3116.655981,458023,-14035.92633,3116.655981,106.6666667,4152.888889,38336,1044033536,18,4064,C3-JD-26
4506,LJP,5b9afa21-0000-19df-3135-333638393333,2256896,458060.8947,-5800.000048,45.89473831,306688,74240,458095,-5800.000048,1.47E-06,458095,-5800.000048,1.47E-06,0,0,-1,1248,458175,-5800.000048,1.47E-06,458095,-6032.000048,1.47E-06,312,23104,4864,458060.8947,-6032.000048,45.89473831,458073.6667,-6032.000048,58.66666814,-2.99E-15,-1,5.98E-15,640,458175,-6032.000048,8.000001473,458175,-6032.000048,8.000001473,106.6666667,4152.888889,38336,1044033536,18,4064,C3-JD-26
4507,LJP,5b9afa21-0000-19e7-3135-333638393333,2256896,458060.8947,-14225.00005,45.89473833,306688,74240,458095,-14225.00005,1.49E-06,458095,-14225.00005,1.49E-06,0,0,-1,1248,458175,-14225.00005,1.49E-06,458095,-14457.00005,1.49E-06,312,23104,4864,458060.8947,-14457.00005,45.89473833,458073.6667,-14457.00005,58.66666815,-2.99E-15,-1,5.98E-15,640,458023,-14457.00005,160.0000015,458023,-14457.00005,160.0000015,106.6666667,4152.888889,38336,1044033536,18,4064,C3-JD-26
4508,LJP,5b9afa21-0000-19ef-3135-333638393333,3250000.063,458202.4359,-11100.24998,3040.001071,357492.4293,162500.0032,458202.4359,-11100.00006,3030.004195,458166.6667,-11100.00005,3030.004195,3.70E-10,0.024992193,-0.999687646,1624.621149,458000,-11100.00006,3030.004195,458025,-10875.07033,3035.627439,270.7701916,28350.17247,999.999722,458025,-10875.32025,3045.624315,458025,-10875.32025,3045.624315,-6.87E-08,0.999687646,0.024992193,139.9999722,458000,-10875.32025,3045.624315,458000,-10875.32025,3045.624315,34.99999305,224.9997915,44686.55366,4635174678,18,3369.242299,C3-JD-26
4509,LJP,5b9afa21-0000-19f7-3135-333638393333,3250000.063,458202.4359,-9500.000055,10.00000075,357492.4293,162500.0032,458202.4359,-9500.000055,20.00000075,458166.6667,-9500.000055,20.00000075,2.43E-10,-3.15E-09,1,1624.621149,458000,-9500.000058,20.00000079,458025,-9275.000052,20.0000015,270.7701916,28350.17247,999.999722,458025,-9275.000052,10.0000015,458025,-9275.000052,10.0000015,-6.86E-08,1,3.15E-09,139.9999722,458050,-9275.00005,10.00000149,458050,-9275.00005,10.00000149,34.99999305,224.9997915,44686.55367,4635174679,18,3369.242299,C3-JD-26
4510,LJP,5b9afa21-0000-19ff-3135-333638393333,1980000,458065,-20101.49959,2864.984408,172200,66000,458080,-20101.49959,2864.984408,458080,-20101.49959,2864.984408,1,-3.68E-19,1.47E-17,1340,458080,-20100.00006,2805.003149,458080,-19826.58548,2871.857258,335,46225,3600,458065,-19826.58548,2871.857258,458065,-19826.58548,2871.857258,0,0.999687647,0.024992183,300,458065,-19828.08501,2931.838517,458065,-19828.08501,2931.838517,75,2025,28700,723380000,12,2800,C3-JD-26
4511,LJP,5b9afa21-0000-1a09-3135-333638393333,182600,458082.6666,-1068.349469,3226.900698,30199.70129,11412.5,458082.6666,-1076.346971,3227.100636,458082.6666,-1076.346971,3227.100636,1.41E-18,-0.999687647,0.024992183,460.9188309,458108.5,-1075.701339,3252.9259,458166,-1077.388311,3185.446984,76.81980515,3182.05087,320,458166,-1069.39081,3185.247046,458166,-1069.39081,3185.247046,1,0,0,72,458166,-1069.640732,3175.25017,458166,-1069.640732,3175.25017,18,3.999999999,3774.962662,20054945.96,18,1017.837662,C3-JD-26
4512,LJP,5b9afa21-0000-1a0f-3135-333638393333,182600,458082.6666,-1328.268257,3233.398668,30199.70129,11412.5,458082.6666,-1320.270756,3233.19873,458082.6666,-1320.270756,3233.19873,8.42E-18,0.999687647,-0.024992183,460.9188309,458108.5,-1319.625125,3259.023995,458041,-1318.188074,3316.506034,76.81980515,3182.050869,320,458041,-1326.185575,3316.705972,458041,-1326.185575,3316.705972,0,0.024992183,0.999687647,72,458051,-1326.185575,3316.705972,458051,-1326.185575,3316.705972,18,4,3774.962662,20054945.96,18,1017.837662,C3-JD-26
4513,LJP,5b9afa21-0000-1a1b-3135-333638393333,182600,458082.6666,13488.12967,2250.916075,30199.70129,11412.5,458082.6666,13487.27693,2258.870497,458082.6666,13487.27693,2258.870497,8.42E-18,-0.106592899,0.994302748,460.9188309,458108.5,13461.59077,2256.116847,458166,13528.70621,2263.311867,76.81980515,3182.05087,320,458166,13529.55895,2255.357445,458166,13529.55895,2255.357445,1,0,0,72,458166,13539.50198,2256.423374,458166,13539.50198,2256.423374,18,3.999999996,3774.962662,20054945.96,18,1017.837662,C3-JD-26
4514,LJP,5b9afa21-0000-1a1e-3135-333638393333,182600,458082.6666,13543.55798,1733.878646,30199.70129,11412.5,458082.6666,13544.41072,1725.924224,458082.6666,13544.41072,1725.924224,1.41E-18,0.106592899,-0.994302748,460.9188309,458108.5,13518.72457,1723.170574,458041,13461.55216,1717.041482,76.81980515,3182.050869,319.9999999,458166,13584.98726,1738.320017,458166,13584.98726,1738.320017,1,0,0,72.00000001,458166,13575.04423,1737.254088,458166,13575.04423,1737.254088,18,4.000000006,3774.962662,20054945.97,18,1017.837662,C3-JD-26
4515,LJP,5b9afa21-0000-1a24-3135-333638393333,182600,458082.6666,13515.84382,1992.39736,30199.70129,11412.5,458082.6666,13514.99108,2000.351782,458082.6666,13514.99108,2000.351782,8.42E-18,-0.106592899,0.994302748,460.9188309,458108.5,13489.30493,1997.598132,458166,13556.42036,2004.793153,76.81980515,3182.05087,320,458166,13557.27311,1996.838731,458166,13557.27311,1996.838731,1,0,0,71.99999999,458166,13567.21613,1997.90466,458166,13567.21613,1997.90466,18,3.999999997,3774.962662,20054945.96,18,1017.837662,C3-JD-26
4516,LJP,5b9afa21-0000-1a2d-3135-333638393333,182600,458082.6666,6931.650521,3026.900692,30199.70129,11412.5,458082.6666,6939.648022,3026.700754,458082.6666,6939.648022,3026.700754,8.42E-18,0.999687647,-0.024992183,460.9188309,458108.5,6940.293654,3052.526018,458041,6941.730704,3110.008058,76.81980515,3182.050869,320,458041,6933.733203,3110.207995,458041,6933.733203,3110.207995,0,0.024992183,0.999687647,72,458051,6933.733203,3110.207995,458051,6933.733203,3110.207995,18,4,3774.962662,20054945.96,18,1017.837662,C3-JD-26
4517,LJP,5b9afa21-0000-1a33-3135-333638393333,182600,458082.6666,6671.731733,3033.398661,30199.70129,11412.5,458082.6666,6679.729234,3033.198724,458082.6666,6679.729234,3033.198724,8.42E-18,0.999687647,-0.024992183,460.9188309,458108.5,6680.374866,3059.023988,458166,6678.687893,2991.545072,76.81980515,3182.05087,320,458166,6670.690392,2991.745009,458166,6670.690392,2991.745009,1,0,0,72,458166,6670.44047,2981.748133,458166,6670.44047,2981.748133,18,3.999999999,3774.962662,20054945.96,18,1017.837662,C3-JD-26
4518,LJP,5b9afa21-0000-1a3c-3135-333638393333,182600,458082.6666,-1070.00001,67.66666824,30199.70129,11412.5,458082.6666,-1078.00001,67.66666824,458082.6666,-1078.00001,67.66666824,1.41E-18,-1,0,460.9188309,458108.5,-1078.00001,93.50000157,458166,-1078.00001,26.00000157,76.81980515,3182.05087,320,458166,-1070.00001,26.00000157,458166,-1070.00001,26.00000157,1,0,0,72,458166,-1070.00001,16.00000157,458166,-1070.00001,16.00000157,18,4,3774.962662,20054945.96,18,1017.837662,C3-JD-26
4519,LJP,5b9afa21-0000-1a42-3135-333638393333,182600,458082.6666,-1330.00001,67.66666894,30199.70129,11412.5,458082.6666,-1338.00001,67.66666894,458082.6666,-1338.00001,67.66666894,1.41E-18,-1,0,460.9188309,458108.5,-1338.00001,93.50000227,458166,-1338.00001,26.00000227,76.81980515,3182.05087,320,458166,-1330.00001,26.00000227,458166,-1330.00001,26.00000227,1,0,0,72,458166,-1330.00001,16.00000227,458166,-1330.00001,16.00000227,18,4,3774.962662,20054945.96,18,1017.837662,C3-JD-26
4520,LJP,5b9afa21-0000-1a4b-3135-333638393333,182600,458082.6666,7354.99999,67.66666822,30199.70129,11412.5,458082.6666,7346.99999,67.66666822,458082.6666,7346.99999,67.66666822,1.41E-18,-1,0,460.9188309,458108.5,7346.99999,93.50000156,458166,7346.99999,26.00000156,76.81980515,3182.05087,320,458166,7354.99999,26.00000156,458166,7354.99999,26.00000156,1,0,0,72,458166,7354.99999,16.00000156,458166,7354.99999,16.00000156,18,4,3774.962662,20054945.96,18,1017.837662,C3-JD-26
4521,LJP,5b9afa21-0000-1a51-3135-333638393333,182600,458082.6666,7094.99999,67.66666892,30199.70129,11412.5,458082.6666,7086.99999,67.66666892,458082.6666,7086.99999,67.66666892,1.41E-18,-1,0,460.9188309,458108.5,7086.99999,93.50000225,458166,7086.99999,26.00000225,76.81980515,3182.05087,320,458166,7094.99999,26.00000225,458166,7094.99999,26.00000225,1,0,0,72,458166,7094.99999,16.00000225,458166,7094.99999,16.00000225,18,4,3774.962662,20054945.96,18,1017.837662,C3-JD-26
4522,LJP,5b9afa21-0000-1a57-3135-333638393333,1980000,458495,13101.49953,2864.984408,172200,66000,458510,13101.49953,2864.984408,458510,13101.49953,2864.984408,1,3.68E-19,1.47E-17,1340,458510,13102.99906,2924.965666,458510,13376.41363,2858.111557,335,46225,3600,458495,13376.41363,2858.111557,458495,13376.41363,2858.111557,0,0.999687647,-0.024992183,300,458495,13374.9141,2798.130299,458495,13374.9141,2798.130299,75,2025,28700,723380000,12,2800,C3-JD-26
4523,LJP,5b9afa21-0000-1a66-3135-333638393333,921673.5423,458280.0006,12876.61677,2872.486161,112364.2088,46083.67712,458280.0006,12866.61989,2872.736083,458280,12865.82288,2840.855678,-2.89E-15,-0.999687647,0.024992183,1009.842731,458280,12868.07247,2930.839346,458453.4679,12865.63974,2833.529887,42.07678044,10060.93083,109.8425544,458453.4679,12875.63662,2833.279965,458453.4679,12875.63662,2833.279965,0.760405049,-0.016231151,-0.649246264,50.98425544,458453.4679,12885.63349,2833.030043,458453.4679,12885.63349,2833.030043,12.74606386,52.61958955,4321.70034,149053363.9,72,2499.685461,C3-JD-26
4524,LJP,5b9afa21-0000-1a69-3135-333638393333,921673.5425,458280.0006,13026.56992,2868.737332,112364.2089,46083.67712,458280.0006,13016.57304,2868.987254,458280,13015.77603,2837.106849,-2.89E-15,-0.999687647,0.024992183,1009.842731,458280,13018.02562,2927.090517,458453.4679,13015.59289,2829.781058,42.07678044,10060.93083,109.8425544,458453.4679,13025.58976,2829.531136,458453.4679,13025.58976,2829.531136,0.760405049,-0.016231151,-0.649246264,50.98425544,458453.4679,13015.59289,2829.781058,458453.4679,13015.59289,2829.781058,12.74606386,52.61958951,4321.70034,149053363.9,72,2499.685461,C3-JD-26
4525,LJP,5b9afa21-0000-1a6c-3135-333638393333,921673.5424,458280.0006,13176.52306,2864.988503,112364.2089,46083.67712,458280.0006,13186.51994,2864.738581,458280,13185.72293,2832.858177,3.21E-15,0.999687647,-0.024992183,1009.842731,458280,13187.97252,2922.841844,458453.4679,13185.53979,2825.532385,42.07678044,10060.93083,109.8425544,458453.4679,13175.54291,2825.782307,458453.4679,13175.54291,2825.782307,0.760405049,-0.016231151,-0.649246264,50.98425545,458453.4679,13185.53979,2825.532385,458453.4679,13185.53979,2825.532385,12.74606386,52.61958954,4321.70034,149053363.9,72,2499.685461,C3-JD-26
4526,LJP,5b9afa21-0000-1a6f-3135-333638393333,921673.5424,458280.0006,13326.47621,2861.239674,112364.2088,46083.67712,458280.0006,13316.47933,2861.489596,458280,13315.68232,2829.609191,-2.89E-15,-0.999687647,0.024992183,1009.842731,458280,13317.93192,2919.592859,458453.4679,13315.49918,2822.2834,42.07678044,10060.93083,109.8425544,458453.4679,13325.49606,2822.033478,458453.4679,13325.49606,2822.033478,0.760405049,-0.016231151,-0.649246264,50.98425545,458453.4679,13335.49293,2821.783556,458453.4679,13335.49293,2821.783556,12.74606386,52.61958954,4321.70034,149053363.9,72,2499.685461,C3-JD-26
4527,LJP,5b9afa21-0000-1a78-3135-333638393333,921673.5424,458280.0006,-20026.56998,2868.737332,112364.2088,46083.67712,458280.0006,-20016.5731,2868.987254,458280,-20015.77609,2837.106849,3.21E-15,0.999687647,0.024992183,1009.842731,458280,-20018.02568,2927.090517,458453.4679,-20015.59294,2829.781058,42.07678044,10060.93083,109.8425544,458453.4679,-20025.58982,2829.531136,458453.4679,-20025.58982,2829.531136,0.760405049,0.016231151,-0.649246264,50.98425545,458453.4679,-20015.59294,2829.781058,458453.4679,-20015.59294,2829.781058,12.74606386,52.61958954,4321.70034,149053363.9,72,2499.685461,C3-JD-26
4528,LJP,5b9afa21-0000-1a87-3135-333638393333,182600,458082.6666,-5931.650588,3226.900698,30199.70129,11412.5,458082.6666,-5923.653087,3227.100636,458082.6666,-5923.653087,3227.100636,8.42E-18,0.999687647,0.024992183,460.9188309,458108.5,-5924.298719,3252.9259,458041,-5925.735769,3310.407939,76.81980515,3182.050869,320,458166,-5930.609248,3185.247046,458166,-5930.609248,3185.247046,1,0,0,72,458166,-5930.859169,3195.243923,458166,-5930.859169,3195.243923,18,4.000000001,3774.962662,20054945.96,18,1017.837662,C3-JD-26
4529,LJP,5b9afa21-0000-1a8d-3135-333638393333,182600,458082.6666,-5671.731801,3233.398668,30199.70129,11412.5,458082.6666,-5679.729302,3233.19873,458082.6666,-5679.729302,3233.19873,1.41E-18,-0.999687647,-0.024992183,460.9188309,458108.5,-5680.374933,3259.023995,458041,-5681.811984,3316.506034,76.81980515,3182.050869,320,458166,-5670.69046,3191.745016,458166,-5670.69046,3191.745016,1,0,0,72,458166,-5670.940381,3201.741892,458166,-5670.940381,3201.741892,18,4.000000001,3774.962662,20054945.96,18,1017.837662,C3-JD-26
