class,guid,solidMass,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,maxFaceCentreOfMassX,maxFaceCentreOfMassY,maxFaceCentreOfMassZ,maxFaceAxisLocationX,maxFaceAxisLocationY,maxFaceAxisLocationZ,maxFaceAxisDirectX,maxFaceAxisDirectY,maxFaceAxisDirectZ,maxFacePerimeter,maxFaceMaxEdgeCentreX,maxFaceMaxEdgeCentreY,maxFaceMaxEdgeCentreZ,maxFaceMinEdgeCentreX,maxFaceMinEdgeCentreY,maxFaceMinEdgeCentreZ,maxFaceEdgeLengthAverage,maxFaceEdgeLengthVariance,minFaceMass,minFaceCentreOfMassX,minFaceCentreOfMassY,minFaceCentreOfMassZ,minFaceAxisLocationX,minFaceAxisLocationY,minFaceAxisLocationZ,minFaceAxisDirectX,minFaceAxisDirectY,minFaceAxisDirectZ,minFacePerimeter,minFaceMaxEdgeCentreX,minFaceMaxEdgeCentreY,minFaceMaxEdgeCentreZ,minFaceMinEdgeCentreX,minFaceMinEdgeCentreY,minFaceMinEdgeCentreZ,minFaceEdgeLengthAverage,minFaceEdgeLengthVariance,faceMassAverage,faceMassVariance,edgeCount,edgeLenSum,segment_no
CN,6216f418-0002-c2db-3136-343536373830,2368824.85,1005600,-8999.999853,164.9598251,805111.9965,127977.2563,1005600,-8809.039996,118.0743329,1005600,-8809.039996,118.0743329,0,0.894433328,0.447201322,1508.037323,1005600,-8751.346853,2.684087439,1005352,-8809.039996,118.0743329,377.0093307,14158.77914,2975.999994,1005600,-9245.969553,1.342483474,1005600,-9245.969553,1.342483474,0,-0.447201322,-0.894433328,1003.999998,1005352,-9245.969553,1.342483474,1005352,-9245.969553,1.342483474,250.9999995,60024.99976,30965.84602,2197870967,72,15111.90435,lm-61
CN,6216f418-0002-c2df-3136-343536373830,187989.6341,1005850,-8999.999843,160.5233201,100920.5523,15481.39234,1005850,-9185.595894,115.3914855,1005850,-9185.595894,115.3914855,0,-0.894427191,0.447213595,636.0464112,1005820,-9185.595894,115.3914855,1005850,-9243.291637,-2.35E-09,159.0116028,9803.297491,240,1005850,-9241.502783,-0.894427193,1005850,-9241.502783,-0.894427193,0,-0.447213595,-0.894427191,128,1005880,-9241.502783,-0.894427193,1005880,-9241.502783,-0.894427193,32,784,4587.297831,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c2ec-3136-343536373830,2368824.85,1005600,-9999.999853,164.9598251,805111.9965,127977.2563,1005600,-9809.039996,118.0743329,1005600,-9809.039996,118.0743329,0,0.894433328,0.447201322,1508.037323,1005600,-9751.346853,2.684087439,1005352,-9809.039996,118.0743329,377.0093307,14158.77914,2975.999994,1005600,-9754.030153,1.342483474,1005600,-9754.030153,1.342483474,0,0.447201322,-0.894433328,1003.999998,1005352,-9754.030153,1.342483474,1005352,-9754.030153,1.342483474,250.9999995,60024.99975,30965.84602,2197870967,72,15111.90435,lm-61
CN,6216f418-0002-c2f0-3136-343536373830,187989.634,1005850,-9999.999843,160.5233201,100920.5523,15481.39234,1005850,-10182.01819,113.6026311,1005850,-10182.01819,113.6026311,1.02E-13,0.894427191,-0.447213595,636.0464112,1005820,-10182.01819,113.6026311,1005850,-10239.71393,-1.788854384,159.0116028,9803.297491,239.9999998,1005850,-10241.50278,-0.894427193,1005850,-10241.50278,-0.894427193,0,-0.447213595,-0.894427191,128,1005880,-10241.50278,-0.894427194,1005880,-10241.50278,-0.894427194,32,784.0000001,4587.297831,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c2fd-3136-343536373830,2368824.851,1005600,-11228.87874,338.5424545,805111.9965,127977.2563,1005600,-11425.35377,346.383235,1005600,-11425.35377,346.383235,0,-0.735573934,0.677444453,1508.037323,1005600,-11337.95712,441.2791364,1005352,-11425.35377,346.383235,377.0093307,14158.77913,2975.999995,1005600,-11510.54371,249.4550003,1005600,-11510.54371,249.4550003,0,-0.677444453,-0.735573934,1003.999998,1005352,-11510.54371,249.4550003,1005352,-11510.54371,249.4550003,250.9999995,60024.99975,30965.84602,2197870967,72,15111.90435,lm-61
CN,6216f418-0002-c301-3136-343536373830,187989.634,1005850,-11230.10755,334.2795213,100920.5523,15481.39234,1005850,-11420.94291,342.3196862,1005850,-11420.94291,342.3196862,0,-0.735564638,0.677454547,636.0464112,1005820,-11420.94291,342.3196862,1005850,-11508.3424,247.4233133,159.0116028,9803.297491,239.9999999,1005850,-11506.87128,246.0684042,1005850,-11506.87128,246.0684042,0,-0.677454547,-0.735564638,128,1005880,-11506.87128,246.0684042,1005880,-11506.87128,246.0684042,32,784.0000001,4587.297831,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c30e-3136-343536373830,2368824.849,1005600,-12093.66705,587.8237822,805111.9965,127977.2563,1005600,-11923.16464,489.8807229,1005600,-11923.16464,489.8807229,0,0.983304918,0.181965489,1508.037323,1005600,-11899.68939,363.0252131,1005352,-11923.16464,489.8807229,377.0093307,14158.77914,2975.999991,1005600,-11902.63931,362.4793166,1005600,-11902.63931,362.4793166,0,0.181965489,-0.983304918,1003.999998,1005352,-11902.63931,362.4793166,1005352,-11902.63931,362.4793166,250.9999995,60024.99976,30965.84602,2197870968,72,15111.90435,lm-61
CN,6216f418-0002-c312-3136-343536373830,187989.6342,1005850,-12094.89586,583.560849,100920.5523,15481.39234,1005850,-12285.73122,591.601014,1005850,-12285.73122,591.601014,0,-0.735564638,0.677454547,636.0464112,1005820,-12285.73122,591.601014,1005850,-12373.13071,496.704641,159.0116028,9803.297491,239.9999999,1005850,-11907.55088,361.5671208,1005850,-11907.55088,361.5671208,0,0.181978983,-0.98330242,128,1005820,-11907.55088,361.5671208,1005820,-11907.55088,361.5671208,32,784,4587.297832,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c31f-3136-343536373830,2368824.851,1005600,-12958.45536,837.1051099,805111.9965,127977.2563,1005600,-13154.93039,844.9458905,1005600,-13154.93039,844.9458905,0,-0.735573934,0.677444453,1508.037323,1005600,-13067.53374,939.8417918,1005352,-13154.93039,844.9458905,377.0093307,14158.77913,2975.999995,1005600,-13240.12033,748.0176558,1005600,-13240.12033,748.0176558,0,-0.677444453,-0.735573934,1003.999998,1005352,-13240.12033,748.0176558,1005352,-13240.12033,748.0176558,250.9999995,60024.99975,30965.84602,2197870967,72,15111.90435,lm-61
CN,6216f418-0002-c323-3136-343536373830,187989.634,1005850,-12959.68417,832.8421767,100920.5523,15481.39234,1005850,-13147.57727,838.1725235,1005850,-13147.57727,838.1725235,1.02E-13,0.735564638,-0.677454547,636.0464112,1005820,-13147.57727,838.1725235,1005850,-13234.97676,743.2761505,159.0116028,9803.297491,239.9999999,1005850,-13236.44789,744.6310596,1005850,-13236.44789,744.6310596,0,-0.677454547,-0.735564638,128,1005880,-13236.44789,744.6310596,1005880,-13236.44789,744.6310596,32,784.0000001,4587.297831,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c330-3136-343536373830,2368824.85,1005600,-13823.24367,1086.386438,805111.9965,127977.2563,1005600,-13652.74126,988.4433783,1005600,-13652.74126,988.4433783,0,0.983304918,0.181965489,1508.037323,1005600,-13629.26601,861.5878685,1005352,-13652.74126,988.4433783,377.0093307,14158.77914,2975.999992,1005600,-14104.90864,997.2989835,1005600,-14104.90864,997.2989835,0,-0.677444453,-0.735573934,1003.999998,1005352,-14104.90864,997.2989835,1005352,-14104.90864,997.2989835,250.9999995,60024.99976,30965.84602,2197870967,72,15111.90435,lm-61
CN,6216f418-0002-c334-3136-343536373830,187989.6341,1005850,-13824.47248,1082.123504,100920.5523,15481.39234,1005850,-14015.30783,1090.163669,1005850,-14015.30783,1090.163669,0,-0.735564638,0.677454547,636.0464112,1005820,-14015.30783,1090.163669,1005850,-14102.70733,995.2672964,159.0116028,9803.297491,239.9999999,1005850,-13637.1275,860.1297762,1005850,-13637.1275,860.1297762,0,0.181978983,-0.98330242,128,1005820,-13637.1275,860.1297762,1005820,-13637.1275,860.1297762,32,784,4587.297832,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c341-3136-343536373830,2368824.85,1005600,-14688.03198,1335.667765,805111.9965,127977.2563,1005600,-14884.50701,1343.508546,1005600,-14884.50701,1343.508546,0,-0.735573934,0.677444453,1508.037323,1005600,-14797.11036,1438.404447,1005352,-14884.50701,1343.508546,377.0093307,14158.77913,2975.999991,1005600,-14497.00423,1110.3233,1005600,-14497.00423,1110.3233,0,0.181965489,-0.983304918,1003.999998,1005352,-14497.00423,1110.3233,1005352,-14497.00423,1110.3233,250.9999995,60024.99976,30965.84602,2197870968,72,15111.90435,lm-61
CN,6216f418-0002-c345-3136-343536373830,187989.634,1005850,-14689.26079,1331.404832,100920.5523,15481.39234,1005850,-14877.15389,1336.735179,1005850,-14877.15389,1336.735179,1.02E-13,0.735564638,-0.677454547,636.0464112,1005880,-14877.15389,1336.735179,1005850,-14964.55338,1241.838806,159.0116028,9803.297491,239.9999999,1005850,-14966.02451,1243.193715,1005850,-14966.02451,1243.193715,0,-0.677454547,-0.735564638,128,1005880,-14966.02451,1243.193715,1005880,-14966.02451,1243.193715,32,784.0000001,4587.297831,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c352-3136-343536373830,2368824.85,1005600,-15552.82029,1584.949093,805111.9965,127977.2563,1005600,-15382.31787,1487.006034,1005600,-15382.31787,1487.006034,0,0.983304918,0.181965489,1508.037323,1005600,-15358.84263,1360.150524,1005352,-15382.31787,1487.006034,377.0093307,14158.77914,2975.999991,1005600,-15834.48525,1495.861639,1005600,-15834.48525,1495.861639,0,-0.677444453,-0.735573934,1003.999998,1005352,-15834.48525,1495.861639,1005352,-15834.48525,1495.861639,250.9999995,60024.99976,30965.84602,2197870967,72,15111.90435,lm-61
CN,6216f418-0002-c356-3136-343536373830,187989.6341,1005850,-15554.0491,1580.68616,100920.5523,15481.39234,1005850,-15744.88445,1588.726325,1005850,-15744.88445,1588.726325,0,-0.735564638,0.677454547,636.0464112,1005820,-15744.88445,1588.726325,1005850,-15832.28395,1493.829952,159.0116028,9803.297491,239.9999999,1005850,-15366.70411,1358.692432,1005850,-15366.70411,1358.692432,0,0.181978983,-0.98330242,128,1005820,-15366.70411,1358.692432,1005820,-15366.70411,1358.692432,32,784,4587.297831,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c368-3136-343536373830,2368824.851,1005600,11228.87903,338.5425362,805111.9965,127977.2563,1005600,11425.35406,346.3833167,1005600,11425.35406,346.3833167,0,0.735573934,0.677444453,1508.037323,1005600,11512.75071,251.4874154,1005352,11425.35406,346.3833167,377.0093307,14158.77913,2975.999995,1005600,11510.54399,249.455082,1005600,11510.54399,249.455082,0,0.677444453,-0.735573934,1003.999998,1005352,11510.54399,249.455082,1005352,11510.54399,249.455082,250.9999995,60024.99975,30965.84602,2197870967,72,15111.90435,lm-61
CN,6216f418-0002-c36c-3136-343536373830,187989.6342,1005850,11230.10785,334.2796079,100920.5523,15481.39234,1005850,11064.27366,239.5072589,1005850,11064.27366,239.5072589,0,-0.98330242,0.181978983,636.0464112,1005820,11064.27366,239.5072589,1005850,11040.79626,112.6498376,159.0116028,9803.297491,239.9999999,1005850,11042.76287,112.2858796,1005850,11042.76287,112.2858796,0,-0.181978983,-0.98330242,128,1005880,11042.76287,112.2858796,1005880,11042.76287,112.2858796,32,784,4587.297832,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c379-3136-343536373830,2368824.849,1005600,12093.66733,587.8238639,805111.9965,127977.2563,1005600,11923.16492,489.8808046,1005600,11923.16492,489.8808046,0,-0.983304918,0.181965489,1508.037323,1005600,11946.64017,616.7363144,1005352,11923.16492,489.8808046,377.0093307,14158.77914,2975.999991,1005600,11902.63959,362.4793983,1005600,11902.63959,362.4793983,0,-0.181965489,-0.983304918,1003.999998,1005352,11902.63959,362.4793983,1005352,11902.63959,362.4793983,250.9999995,60024.99976,30965.84602,2197870968,72,15111.90435,lm-61
CN,6216f418-0002-c37d-3136-343536373830,187989.6341,1005850,12094.89616,583.5609356,100920.5523,15481.39234,1005850,11932.99518,488.0606707,1005850,11932.99518,488.0606707,1.02E-13,0.98330242,-0.181978983,636.0464112,1005820,11932.99518,488.0606707,1005850,11909.51778,361.2032494,159.0116028,9803.297491,239.9999999,1005850,12371.65989,495.3498186,1005850,12371.65989,495.3498186,0,0.677454547,-0.735564638,128,1005820,12371.65989,495.3498186,1005820,12371.65989,495.3498186,32,784.0000001,4587.297831,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c38a-3136-343536373830,2368824.851,1005600,12958.45564,837.1051916,805111.9965,127977.2563,1005600,13154.93068,844.9459722,1005600,13154.93068,844.9459722,0,0.735573934,0.677444453,1508.037323,1005600,13242.32733,750.0500708,1005352,13154.93068,844.9459722,377.0093307,14158.77913,2975.999995,1005600,13240.12061,748.0177375,1005600,13240.12061,748.0177375,0,0.677444453,-0.735573934,1003.999998,1005352,13240.12061,748.0177375,1005352,13240.12061,748.0177375,250.9999995,60024.99975,30965.84602,2197870967,72,15111.90435,lm-61
CN,6216f418-0002-c38e-3136-343536373830,187989.6341,1005850,12959.68447,832.8422633,100920.5523,15481.39234,1005850,12793.85028,738.0699143,1005850,12793.85028,738.0699143,0,-0.98330242,0.181978983,636.0464112,1005820,12793.85028,738.0699143,1005850,12770.37288,611.212493,159.0116028,9803.297491,239.9999999,1005850,12772.33949,610.8485351,1005850,12772.33949,610.8485351,0,-0.181978983,-0.98330242,128,1005880,12772.33949,610.8485351,1005880,12772.33949,610.8485351,32,784,4587.297831,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c39b-3136-343536373830,2368824.849,1005600,13823.24395,1086.386519,805111.9965,127977.2563,1005600,13652.74154,988.44346,1005600,13652.74154,988.44346,0,-0.983304918,0.181965489,1508.037323,1005600,13676.21678,1115.29897,1005352,13652.74154,988.44346,377.0093307,14158.77914,2975.999991,1005600,13632.21621,861.0420537,1005600,13632.21621,861.0420537,0,-0.181965489,-0.983304918,1003.999998,1005352,13632.21621,861.0420537,1005352,13632.21621,861.0420537,250.9999995,60024.99976,30965.84602,2197870968,72,15111.90435,lm-61
CN,6216f418-0002-c39f-3136-343536373830,187989.634,1005850,13824.47278,1082.123591,100920.5523,15481.39234,1005850,13662.5718,986.6233261,1005850,13662.5718,986.6233261,1.02E-13,0.98330242,-0.181978983,636.0464112,1005880,13662.5718,986.6233261,1005850,13639.0944,859.7659048,159.0116028,9803.297491,239.9999999,1005850,14101.2365,993.912474,1005850,14101.2365,993.912474,0,0.677454547,-0.735564638,128,1005820,14101.2365,993.912474,1005820,14101.2365,993.912474,32,784.0000001,4587.297831,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c3ac-3136-343536373830,2368824.851,1005600,14688.03226,1335.667847,805111.9965,127977.2563,1005600,14884.50729,1343.508628,1005600,14884.50729,1343.508628,0,0.735573934,0.677444453,1508.037323,1005600,14971.90395,1248.612726,1005352,14884.50729,1343.508628,377.0093307,14158.77913,2975.999995,1005600,14969.69723,1246.580393,1005600,14969.69723,1246.580393,0,0.677444453,-0.735573934,1003.999998,1005352,14969.69723,1246.580393,1005352,14969.69723,1246.580393,250.9999995,60024.99975,30965.84602,2197870967,72,15111.90435,lm-61
CN,6216f418-0002-c3b0-3136-343536373830,187989.634,1005850,14689.26109,1331.404919,100920.5523,15481.39234,1005850,14523.4269,1236.63257,1005850,14523.4269,1236.63257,0,-0.98330242,0.181978983,636.0464112,1005820,14523.4269,1236.63257,1005850,14499.9495,1109.775148,159.0116028,9803.297491,239.9999999,1005850,14966.02481,1243.193802,1005850,14966.02481,1243.193802,0,0.677454547,-0.735564638,128,1005820,14966.02481,1243.193802,1005820,14966.02481,1243.193802,32,784.0000001,4587.297831,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c3bd-3136-343536373830,2368824.85,1005600,15552.82057,1584.949175,805111.9965,127977.2563,1005600,15382.31816,1487.006115,1005600,15382.31816,1487.006115,0,-0.983304918,0.181965489,1508.037323,1005600,15405.7934,1613.861625,1005352,15382.31816,1487.006115,377.0093307,14158.77914,2975.999991,1005600,15834.48554,1495.861721,1005600,15834.48554,1495.861721,0,0.677444453,-0.735573934,1003.999998,1005352,15834.48554,1495.861721,1005352,15834.48554,1495.861721,250.9999995,60024.99976,30965.84602,2197870967,72,15111.90435,lm-61
CN,6216f418-0002-c3c1-3136-343536373830,187989.634,1005850,15554.0494,1580.686246,100920.5523,15481.39234,1005850,15388.21521,1485.913897,1005850,15388.21521,1485.913897,0,-0.98330242,0.181978983,636.0464112,1005820,15388.21521,1485.913897,1005850,15364.73781,1359.056476,159.0116028,9803.297491,239.9999999,1005850,15830.81312,1492.475129,1005850,15830.81312,1492.475129,0,0.677454547,-0.735564638,128,1005820,15830.81312,1492.475129,1005820,15830.81312,1492.475129,32,784.0000001,4587.297831,34538066.02,60,4355.141038,lm-61
CN,6216f418-0002-c3d3-3136-343536373830,507000,1005600,-613.0573904,3096.720654,111800,50700,1005600,-608.0583901,3096.820634,1005600,-608.0583901,3096.820634,0,0.99980006,0.019996001,1040,1005600,-606.75865,3031.83363,1005405,-608.0583901,3096.820634,260,16900,1300,1005795,-613.0573904,3096.720654,1005795,-613.0573904,3096.720654,1,0,0,280,1005795,-614.3571304,3161.707658,1005795,-614.3571304,3161.707658,70,3600,18633.33333,515262222.2,12,2120,lm-61
CN,6216f418-0002-c3d7-3136-343536373830,507000,1005600,-587.0613469,3097.240574,111800,50700,1005600,-592.0603472,3097.140594,1005600,-592.0603472,3097.140594,0,-0.99980006,-0.019996001,1040,1005600,-593.3600873,3162.127598,1005405,-592.0603472,3097.140594,260,16900,1300,1005405,-587.0613469,3097.240574,1005405,-587.0613469,3097.240574,-1,0,0,280,1005405,-585.7616068,3032.25357,1005405,-585.7616068,3032.25357,70,3600,18633.33333,515262222.2,12,2120,lm-61
CN,6216f418-0002-c3f0-3136-343536373830,1060000,1005600,-1123.057848,3025.614988,226600,106000,1005600,-1127.940163,3024.536565,1005600,-1127.940163,3024.536565,0,-0.97646308,-0.215684616,1460,1005600,-1149.508625,3122.182873,1005335,-1127.940163,3024.536565,365,27225,2000,1005865,-1123.057848,3025.614988,1005865,-1123.057848,3025.614988,1,0,0,420,1005865,-1144.626309,3123.261296,1005865,-1144.626309,3123.261296,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-c3f4-3136-343536373830,1060000,1005600,-1105.481512,3029.497311,226600,106000,1005600,-1110.363828,3028.418888,1005600,-1110.363828,3028.418888,0,-0.97646308,-0.215684616,1460,1005600,-1131.932289,3126.065196,1005335,-1110.363828,3028.418888,365,27225,2000,1005335,-1105.481512,3029.497311,1005335,-1105.481512,3029.497311,-1,0,0,420,1005335,-1083.913051,2931.851003,1005335,-1083.913051,2931.851003,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-c3f8-3136-343536373830,1060000,1005600,-874.458909,3030.586955,226600,106000,1005600,-869.5373783,3029.704608,1005600,-869.5373783,3029.704608,0,0.984306139,-0.176469329,1460,1005600,-887.1843112,2931.273994,1005335,-869.5373783,3029.704608,365,27225,2000,1005865,-874.458909,3030.586955,1005865,-874.458909,3030.586955,1,0,0,420,1005865,-856.8119761,3129.017569,1005865,-856.8119761,3129.017569,105,9025,37766.66667,2329708889,12,2960,lm-61
CN,6216f418-0002-c3fc-3136-343536373830,1060000,1005600,-892.1764195,3033.763403,226600,106000,1005600,-887.2548888,3032.881056,1005600,-887.2548888,3032.881056,0,0.984306139,-0.176469329,1460,1005600,-904.9018217,2934.450442,1005335,-887.2548888,3032.881056,365,27225,2000,1005335,-892.1764195,3033.763403,1005335,-892.1764195,3033.763403,-1,0,0,420,1005335,-909.8233524,2935.332789,1005335,-909.8233524,2935.332789,105,9025,37766.66667,2329708889,12,2960,lm-61
UR,6216f418-0002-c400-3136-343536373830,254433.3664,1006007,-999.1874553,3049.354515,131262.7693,63608.34161,1006009,-999.1874553,3049.354515,1006009,-996.770772,2928.520351,1,-8.52E-21,4.26E-19,1011.521518,1006009,-1001.799645,3179.964007,1006009,-1071.380497,2899.215034,45.97825082,8215.116306,23.17271324,1006007,-1071.380497,2899.215034,1006007,-1071.380497,2899.215034,0,-0.618398388,-0.785864768,19.58635662,1006007,-1069.10417,2897.423787,1006007,-1069.10417,2897.423787,4.896589155,0.803872114,5469.282054,307406874.4,66,2111.043036,lm-61
CN,6216f418-0002-c57a-3136-343536373830,507000,1005600,-363.1073754,3101.719654,111800,50700,1005600,-368.1063757,3101.619674,1005600,-368.1063757,3101.619674,0,-0.99980006,-0.019996001,1040,1005600,-369.4061157,3166.606678,1005405,-368.1063757,3101.619674,260,16900,1300,1005405,-363.1073754,3101.719654,1005405,-363.1073754,3101.719654,-1,0,0,280,1005405,-361.8076353,3036.73265,1005405,-361.8076353,3036.73265,70,3600,18633.33333,515262222.2,12,2120,lm-61
CN,6216f418-0002-c57e-3136-343536373830,507000,1005600,-337.1113319,3102.239574,111800,50700,1005600,-342.1103322,3102.139594,1005600,-342.1103322,3102.139594,0,-0.99980006,-0.019996001,1040,1005600,-343.4100723,3167.126598,1005405,-342.1103322,3102.139594,260,16900,1300,1005405,-337.1113319,3102.239574,1005405,-337.1113319,3102.239574,-1,0,0,280,1005405,-335.8115918,3037.25257,1005405,-335.8115918,3037.25257,70,3600,18633.33333,515262222.2,12,2120,lm-61
CN,6216f418-0002-c597-3136-343536373830,507000,1005600,-113.1573604,3106.718655,111800,50700,1005600,-108.1583601,3106.818635,1005600,-108.1583601,3106.818635,0,0.99980006,0.019996001,1040,1005600,-106.85862,3041.831631,1005405,-108.1583601,3106.818635,260,16900,1300,1005795,-113.1573604,3106.718655,1005795,-113.1573604,3106.718655,1,0,0,280,1005795,-114.4571004,3171.705659,1005795,-114.4571004,3171.705659,70,3600,18633.33333,515262222.2,12,2120,lm-61
CN,6216f418-0002-c59b-3136-343536373830,507000,1005600,-87.1613169,3107.238574,111800,50700,1005600,-82.1623166,3107.338554,1005600,-82.1623166,3107.338554,0,0.99980006,0.019996001,1040,1005600,-80.86257653,3042.351551,1005405,-82.1623166,3107.338554,260,16900,1300,1005795,-87.1613169,3107.238574,1005795,-87.1613169,3107.238574,1,0,0,280,1005795,-88.46105696,3172.225578,1005795,-88.46105696,3172.225578,70,3600,18633.33333,515262222.2,12,2120,lm-61
